MsCode,HECCode,Estimate,RSE,Flag
M004,06.2.03.2.0.02,,,S
M004,06.2.03.2.0.99,,,S
M004,06.3,0.4,,P
M004,06.3.00,0.4,,P
M004,06.3.00.0,0.4,,P
M004,06.3.00.0.0,0.4,,P
M004,06.3.00.0.0.01,0.4,,P
M004,06.3.00.0.0.02,,,S
M004,06.3.00.0.0.04,,,S
M004,06.3.00.0.0.99,,,S
M004,07,93.7,,R
M004,07.1,27.2,,R
M004,07.1.01,3.9,,M
M004,07.1.01.0,3.9,,M
M004,07.1.01.0.0,3.9,,M
M004,07.1.01.0.0.01,2.4,,M
M004,07.1.01.0.0.02,1.3,,M
M004,07.1.01.0.0.99,0.3,,L
M004,07.1.02,19.5,,R
M004,07.1.02.0,19.5,,R
M004,07.1.02.0.0,19.5,,R
M004,07.1.02.0.0.01,15.8,,R
M004,07.1.02.0.0.02,4.2,,M
M004,07.1.02.0.0.99,0.3,,L
M004,07.1.03,1.2,,M
M004,07.1.03.0,1.2,,M
M004,07.1.03.0.0,1.2,,M
M004,07.1.03.0.0.01,0.7,,L
M004,07.1.03.0.0.02,0.1,,L
M004,07.1.03.0.0.03,0.2,,L
M004,07.1.03.0.0.04,0.2,,L
M004,07.1.04,5.6,,M
M004,07.1.04.0,5.6,,M
M004,07.1.04.0.0,5.6,,M
M004,07.1.04.0.0.01,1.5,,L
M004,07.1.04.0.0.02,4.1,,M
M004,07.2,90.4,,R
M004,07.2.01,35.1,,R
M004,07.2.01.0,35.1,,R
M004,07.2.01.0.0,35.1,,R
M004,07.2.01.0.0.00,0.7,,L
M004,07.2.01.0.0.01,,,S
M004,07.2.01.0.0.02,0.4,,P
M004,07.2.01.0.0.03,0.6,,L
M004,07.2.01.0.0.04,0.5,,L
M004,07.2.01.0.0.06,0.4,,L
M004,07.2.01.0.0.07,,,S
M004,07.2.01.0.0.09,,,S
M004,07.2.01.0.0.10,22,,R
M004,07.2.01.0.0.11,0.6,,L
M004,07.2.01.0.0.12,0.5,,L
M004,07.2.01.0.0.13,0.5,,L
M004,07.2.01.0.0.14,0.3,,L
M004,07.2.01.0.0.15,1.8,,M
M004,07.2.01.0.0.16,2.1,,M
M004,07.2.01.0.0.17,2.7,,M
M004,07.2.01.0.0.18,,,S
M004,07.2.01.0.0.19,,,S
M004,07.2.01.0.0.20,6.4,,M
M004,07.2.01.0.0.21,0.3,,L
M004,07.2.01.0.0.22,,,S
M004,07.2.01.0.0.23,,,S
M004,07.2.01.0.0.24,0.4,,L
M004,07.2.01.0.0.25,0.1,,L
M004,07.2.01.0.0.27,0.2,,L
M004,07.2.01.0.0.28,,,S
M004,07.2.01.0.0.29,,,S
M004,07.2.01.0.0.30,0.1,,P
M004,07.2.01.0.0.98,0.5,,P
M004,07.2.01.0.0.99,4.1,,L
M004,07.2.02,53.7,,R
M004,07.2.02.0,53.7,,R
M004,07.2.02.0.0,53.7,,R
M004,07.2.02.0.0.00,53.7,,R
M004,07.2.03,6.5,,R
M004,07.2.03.0,6.5,,R
M004,07.2.03.0.0,6.5,,R
M004,07.2.03.0.0.00,0.3,,P
M004,07.2.03.0.0.01,4.8,,R
M004,07.2.03.0.0.02,,,S
M004,07.2.03.0.0.03,,,S
M004,07.2.03.0.0.04,,,S
M004,07.2.03.0.0.05,0.2,,L
M004,07.2.03.0.0.07,1.2,,M
M004,07.2.03.0.0.08,,,S
M004,07.2.03.0.0.09,0.1,,L
M004,07.2.03.0.0.10,0.1,,L
M004,07.2.03.0.0.11,,,S
M004,07.2.03.0.0.99,,,S
M004,07.2.04,29.9,,R
M004,07.2.04.0,29.9,,R
M004,07.2.04.0.0,29.9,,R
M004,07.2.04.0.0.00,,,S
M004,07.2.04.0.0.01,0.2,,L
M004,07.2.04.0.0.02,0.2,,L
M004,07.2.04.0.0.03,4.1,,M
M004,07.2.04.0.0.04,,,S
M004,07.2.04.0.0.05,,,S
M004,07.2.04.0.0.06,0.1,,P
M004,07.2.04.0.0.07,2.1,,M
M004,07.2.04.0.0.08,10.6,,M
M004,07.2.04.0.0.09,0.7,,L
M004,07.2.04.0.0.10,1.6,,M
M004,07.2.04.0.0.11,1.4,,L
M004,07.2.04.0.0.12,2.2,,M
M004,07.2.04.0.0.13,2,,M
M004,07.2.04.0.0.14,,,S
M004,07.2.04.0.0.15,3.9,,M
M004,07.2.04.0.0.16,0.2,,L
M004,07.2.04.0.0.17,0.7,,L
M004,07.2.04.0.0.18,1.6,,M
M004,07.2.04.0.0.19,,,S
M004,07.2.04.0.0.20,1.3,,M
M004,07.2.04.0.0.21,0.9,,L
M004,07.2.04.0.0.22,0.1,,P
M004,07.2.04.0.0.23,,,S
M004,07.2.04.0.0.24,,,S
M004,07.2.04.0.0.25,1.9,,L
M004,07.2.04.0.0.99,3.5,,M
M004,07.2.05,84.2,,R
M004,07.2.05.0,84.2,,R
M004,07.2.05.0.0,84.2,,R
M004,07.2.05.0.0.01,1.4,,L
M004,07.2.05.0.0.02,82.4,,R
M004,07.2.05.0.0.03,,,S
M004,07.2.05.0.0.04,2,,M
M004,07.2.05.0.0.05,,,S
M004,07.2.05.0.0.06,11.1,,R
M004,07.2.05.0.0.07,0.2,,L
M004,07.2.05.0.0.08,11.5,,R
M004,07.2.05.0.0.09,0.6,,L
M004,07.2.05.0.0.10,,,S
M004,07.2.05.0.0.11,,,S
M004,07.2.05.0.0.12,0.2,,L
M004,07.2.05.0.0.13,0.4,,L
M004,07.2.05.0.0.14,,,S
M004,07.2.05.0.0.15,,,S
M004,07.2.05.0.0.16,0.3,,L
M004,07.2.05.0.0.17,,,S
M004,07.2.05.0.0.99,,,S
M004,07.3,41.3,,R
M004,07.3.01,1.5,,L
M004,07.3.01.0,1.5,,L
M004,07.3.01.0.0,1.5,,L
M004,07.3.01.0.0.01,1.4,,L
M004,07.3.01.0.0.02,0.2,,P
M004,07.3.02,19.3,,R
M004,07.3.02.0,19.3,,R
M004,07.3.02.0.0,19.3,,R
M004,07.3.02.0.0.01,4.7,,M
M004,07.3.02.0.0.02,8.1,,R
M004,07.3.02.0.0.03,0.4,,L
M004,07.3.02.0.0.04,8.4,,R
M004,07.3.02.0.0.05,0.5,,L
M004,07.3.02.0.0.06,,,S
M004,07.3.02.0.0.99,0.1,,P
M004,07.3.03,12.2,,R
M004,07.3.03.0,12.2,,R
M004,07.3.03.0.0,12.2,,R
M004,07.3.03.0.0.00,12.2,,R
M004,07.3.04,20.9,,R
M004,07.3.04.0,20.9,,R
M004,07.3.04.0.1,8.1,,R
M004,07.3.04.0.1.01,0.2,,L
M004,07.3.04.0.1.02,2.2,,M
M004,07.3.04.0.1.03,2.1,,M
M004,07.3.04.0.1.04,0.4,,L
M004,07.3.04.0.1.05,2.4,,M
M004,07.3.04.0.1.99,1.2,,L
M004,07.3.04.0.2,4.9,,R
M004,07.3.04.0.2.01,0.6,,L
M004,07.3.04.0.2.02,0.2,,L
M004,07.3.04.0.2.03,0.9,,M
M004,07.3.04.0.2.99,3.4,,M
M004,07.3.04.0.3,0.2,,L
M004,07.3.04.0.3.01,0.2,,L
M004,07.3.04.0.4,0.3,,L
M004,07.3.04.0.4.01,0.3,,L
M004,07.3.04.0.5,3.4,,M
M004,07.3.04.0.5.01,2.1,,M
M004,07.3.04.0.5.02,0.2,,L
M004,07.3.04.0.5.99,1.2,,M
M004,07.3.04.0.6,1.8,,L
M004,07.3.04.0.6.01,1.8,,L
M004,07.3.04.0.7,0.3,,P
M004,07.3.04.0.7.01,0.3,,P
M004,07.3.04.0.8,2.8,,M
M004,07.3.04.0.8.01,1,,M
M004,07.3.04.0.8.02,0.6,,L
M004,07.3.04.0.8.99,1.1,,M
M004,07.3.04.0.9,1.2,,L
M004,07.3.04.0.9.01,1.2,,L
M004,07.3.05,0.4,,L
M004,07.3.05.0,0.4,,L
M004,07.3.05.0.0,0.4,,L
M004,07.3.05.0.0.01,0.4,,L
M004,07.3.05.0.0.02,,,S
M004,07.3.06,,,S
M004,07.3.06.0,,,S
M004,07.3.06.0.0,,,S
M004,07.3.06.0.0.01,,,S
M004,07.3.06.0.0.02,,,S
M004,07.3.07,8.8,,R
M004,07.3.07.0,8.8,,R
M004,07.3.07.0.1,,,S
M004,07.3.07.0.1.01,,,S
M004,07.3.07.0.1.02,,,S
M004,07.3.07.0.1.03,,,S
M004,07.3.07.0.2,8.8,,R
M004,07.3.07.0.2.00,0.4,,L
M004,07.3.07.0.2.01,,,S
M004,07.3.07.0.2.02,8.4,,R
M004,07.3.07.0.2.99,,,S
M004,08,90.3,,R
M004,08.1,6.5,,M
M004,08.1.00,6.5,,M
M004,08.1.00.0,6.5,,M
M004,08.1.00.0.0,6.5,,M
M004,08.1.00.0.0.01,,,S
M004,08.1.00.0.0.02,4,,M
M004,08.1.00.0.0.03,0.9,,M
M004,08.1.00.0.0.99,1.9,,L
M004,08.2,2.2,,L
M004,08.2.00,2.2,,L
M004,08.2.00.0,2.2,,L
M004,08.2.00.0.0,2.2,,L
M004,08.2.00.0.0.01,2.1,,L
M004,08.2.00.0.0.02,,,S
M004,08.2.00.0.0.04,,,S
M004,08.2.00.0.0.99,,,S
M004,08.3,89.8,,R
M004,08.3.00,89.8,,R
M004,08.3.00.0,89.8,,R
M004,08.3.00.0.0,89.8,,R
M004,08.3.00.0.0.01,7.7,,R
M004,08.3.00.0.0.04,,,S
M004,08.3.00.0.0.05,7.6,,R
M004,08.3.00.0.0.06,11.7,,R
M004,08.3.00.0.0.07,29.3,,R
M004,08.3.00.0.0.10,42.1,,R
M004,08.3.00.0.0.15,38.9,,R
M004,08.3.00.0.0.16,,,S
M004,08.3.00.0.0.17,2.5,,M
M004,08.3.00.0.0.18,1,,L
M004,08.3.00.0.0.19,1.8,,M
M004,08.3.00.0.0.99,24.1,,R
M004,09,87.7,,R
M004,09.1,29.9,,R
M004,09.1.01,12.9,,R
M004,09.1.01.1,12.8,,R
M004,09.1.01.1.0,12.8,,R
M004,09.1.01.1.0.00,,,S
M004,09.1.01.1.0.01,,,S
M004,09.1.01.1.0.02,1.3,,M
M004,09.1.01.1.0.03,,,S
M004,09.1.01.1.0.04,,,S
M004,09.1.01.1.0.05,0.8,,L
M004,09.1.01.1.0.06,,,S
M004,09.1.01.1.0.07,,,S
M004,09.1.01.1.0.08,,,S
M004,09.1.01.1.0.09,0.2,,P
M004,09.1.01.1.0.10,7.4,,R
M004,09.1.01.1.0.11,,,S
M004,09.1.01.1.0.12,0.3,,L
M004,09.1.01.1.0.13,,,S
M004,09.1.01.1.0.14,0.3,,L
M004,09.1.01.1.0.15,0.1,,L
M004,09.1.01.1.0.16,,,S
M004,09.1.01.1.0.17,0.7,,L
M004,09.1.01.1.0.18,,,S
M004,09.1.01.1.0.19,0.7,,L
M004,09.1.01.1.0.21,0.8,,L
M004,09.1.01.1.0.22,0.4,,L
M004,09.1.01.1.0.23,,,S
M004,09.1.01.1.0.24,,,S
M004,09.1.01.1.0.25,0.4,,L
M004,09.1.01.1.0.26,0.1,,L
M004,09.1.01.1.0.27,0.2,,L
M004,09.1.01.1.0.98,,,S
M004,09.1.01.1.0.99,,,S
M004,09.1.01.2,,,S
M004,09.1.01.2.0,,,S
M004,09.1.01.2.0.00,,,S
M004,09.1.02,16.7,,R
M004,09.1.02.0,16.7,,R
M004,09.1.02.0.0,16.7,,R
M004,09.1.02.0.0.00,,,S
M004,09.1.02.0.0.01,1.4,,M
M004,09.1.02.0.0.02,1.2,,L
M004,09.1.02.0.0.03,7.4,,R
M004,09.1.02.0.0.04,,,S
M004,09.1.02.0.0.05,3.5,,M
M004,09.1.02.0.0.06,0.9,,L
M004,09.1.02.0.0.07,,,S
M004,09.1.02.0.0.08,,,S
M004,09.1.02.0.0.09,0.3,,L
M004,09.1.02.0.0.10,3.7,,M
M004,09.1.02.0.0.11,,,S
M004,09.1.02.0.0.12,0.4,,L
M004,09.1.02.0.0.97,0.4,,L
M004,09.1.02.0.0.98,,,S
M004,09.1.02.0.0.99,,,S
M004,09.1.03,4.2,,M
M004,09.1.03.0,4.2,,M
M004,09.1.03.0.0,4.2,,M
M004,09.1.03.0.0.00,,,S
M004,09.1.03.0.0.01,1,,M
M004,09.1.03.0.0.02,0.5,,L
M004,09.1.03.0.0.03,,,S
M004,09.1.03.0.0.05,,,S
M004,09.1.03.0.0.06,,,S
M004,09.1.03.0.0.08,2,,M
M004,09.1.03.0.0.09,,,S
M004,09.1.03.0.0.10,0.3,,L
M004,09.1.03.0.0.11,0.4,,L
M004,09.1.03.0.0.99,,,S
M004,09.1.04,3.1,,L
M004,09.1.04.0,3.1,,L
M004,09.1.04.0.0,3.1,,L
M004,09.1.04.0.0.01,2.7,,M
M004,09.1.04.0.0.02,,,S
M004,09.1.04.0.0.03,0.3,,L
M004,09.1.04.0.0.99,,,S
M004,09.2,6.8,,M
M004,09.2.00,6.8,,M
M004,09.2.00.1,3.3,,M
M004,09.2.00.1.0,3.3,,M
M004,09.2.00.1.0.01,0.2,,P
M004,09.2.00.1.0.02,,,S
M004,09.2.00.1.0.03,0.2,,P
M004,09.2.00.1.0.04,,,S
M004,09.2.00.1.0.06,,,S
M004,09.2.00.1.0.08,,,S
M004,09.2.00.1.0.10,,,S
M004,09.2.00.1.0.12,,,S
M004,09.2.00.1.0.13,,,S
M004,09.2.00.1.0.14,0.1,,P
M004,09.2.00.1.0.15,1.3,,L
M004,09.2.00.1.0.98,0.7,,L
M004,09.2.00.1.0.99,0.7,,L
M004,09.2.00.2,3.6,,M
M004,09.2.00.2.0,3.6,,M
M004,09.2.00.2.0.00,0.3,,P
M004,09.2.00.2.0.01,1.3,,L
M004,09.2.00.2.0.02,,,S
M004,09.2.00.2.0.03,1,,M
M004,09.2.00.2.0.04,,,S
M004,09.2.00.2.0.05,0.3,,P
M004,09.2.00.2.0.06,0.6,,L
M004,09.2.00.2.0.07,0.2,,L
M004,09.2.00.2.0.99,,,S
M004,09.2.00.3,0.2,,P
M004,09.2.00.3.0,0.2,,P
M004,09.2.00.3.0.01,,,S
M004,09.2.00.3.0.99,0.2,,P
M004,09.2.00.4,0.2,,L
M004,09.2.00.4.0,0.2,,L
M004,09.2.00.4.0.01,,,S
M004,09.2.00.4.0.02,,,S
M004,09.2.00.4.0.03,,,S
M004,09.2.00.4.0.99,,,S
M004,09.3,50.5,,R
M004,09.3.01,15.2,,R
M004,09.3.01.0,15.2,,R
M004,09.3.01.0.0,15.2,,R
M004,09.3.01.0.0.00,3.4,,M
M004,09.3.01.0.0.01,4,,R
M004,09.3.01.0.0.02,1.1,,L
M004,09.3.01.0.0.03,0.1,,P
M004,09.3.01.0.0.04,1.1,,M
M004,09.3.01.0.0.05,,,S
M004,09.3.01.0.0.06,0.3,,P
M004,09.3.01.0.0.07,0.4,,L
M004,09.3.01.0.0.08,0.9,,L
M004,09.3.01.0.0.09,,,S
M004,09.3.01.0.0.10,0.8,,L
M004,09.3.01.0.0.11,0.7,,L
M004,09.3.01.0.0.12,0.1,,L
M004,09.3.01.0.0.13,0.1,,L
M004,09.3.01.0.0.14,,,S
M004,09.3.01.0.0.15,1.1,,L
M004,09.3.01.0.0.16,0.6,,L
M004,09.3.01.0.0.17,1.7,,L
M004,09.3.01.0.0.18,0.3,,L
M004,09.3.01.0.0.19,0.7,,L
M004,09.3.01.0.0.99,2.4,,M
M004,09.3.02,12.7,,L
M004,09.3.02.1,12.2,,L
M004,09.3.02.1.0,12.2,,L
M004,09.3.02.1.0.00,,,S
M004,09.3.02.1.0.01,0.3,,P
M004,09.3.02.1.0.02,0.8,,L
M004,09.3.02.1.0.03,,,S
M004,09.3.02.1.0.04,,,S
M004,09.3.02.1.0.05,0.3,,P
M004,09.3.02.1.0.06,0.4,,L
M004,09.3.02.1.0.07,0.3,,L
M004,09.3.02.1.0.08,1.4,,M
M004,09.3.02.1.0.10,0.2,,L
M004,09.3.02.1.0.11,0.3,,L
M004,09.3.02.1.0.12,,,S
M004,09.3.02.1.0.13,,,S
M004,09.3.02.1.0.14,2.2,,L
M004,09.3.02.1.0.15,0.3,,P
M004,09.3.02.1.0.16,0.7,,L
M004,09.3.02.1.0.17,0.2,,L
M004,09.3.02.1.0.18,0.4,,L
M004,09.3.02.1.0.19,0.7,,L
M004,09.3.02.1.0.20,1.1,,M
M004,09.3.02.1.0.21,0.2,,P
M004,09.3.02.1.0.22,0.2,,L
M004,09.3.02.1.0.23,1.4,,M
M004,09.3.02.1.0.24,,,S
M004,09.3.02.1.0.25,,,S
M004,09.3.02.1.0.26,,,S
M004,09.3.02.1.0.96,1.9,,M
M004,09.3.02.1.0.97,,,S
M004,09.3.02.1.0.98,0.4,,L
M004,09.3.02.1.0.99,0.5,,L
M004,09.3.02.2,0.5,,L
M004,09.3.02.2.0,0.5,,L
M004,09.3.02.2.0.00,,,S
M004,09.3.02.2.0.01,,,S
M004,09.3.02.2.0.02,,,S
M004,09.3.02.2.0.03,,,S
M004,09.3.02.2.0.04,,,S
M004,09.3.02.2.0.05,,,S
M004,09.3.02.2.0.06,0.2,,L
M004,09.3.02.2.0.99,,,S
M004,09.3.03,14.7,,R
M004,09.3.03.0,14.7,,R
M004,09.3.03.0.0,14.7,,R
M004,09.3.03.0.0.00,0.4,,L
M004,09.3.03.0.0.01,1.6,,M
M004,09.3.03.0.0.02,,,S
M004,09.3.03.0.0.03,0.5,,L
M004,09.3.03.0.0.04,0.6,,L
M004,09.3.03.0.0.05,4.4,,M
M004,09.3.03.0.0.06,0.9,,L
M004,09.3.03.0.0.07,3.8,,M
M004,09.3.03.0.0.08,0.2,,L
M004,09.3.03.0.0.09,2.3,,M
M004,09.3.03.0.0.10,1.4,,M
M004,09.3.03.0.0.11,1.5,,M
M004,09.3.03.0.0.12,1.8,,L
M004,09.3.03.0.0.13,1,,M
M004,09.3.03.0.0.14,0.3,,L
M004,09.3.03.0.0.15,0.1,,P
M004,09.3.03.0.0.16,0.1,,P
M004,09.3.03.0.0.17,,,S
M004,09.3.03.0.0.18,0.4,,L
M004,09.3.03.0.0.99,0.7,,M
M004,09.3.04,26.4,,R
M004,09.3.04.1,0.3,,P
M004,09.3.04.1.0,0.3,,P
M004,09.3.04.1.0.00,,,S
M004,09.3.04.1.0.01,,,S
M004,09.3.04.1.0.02,,,S
M004,09.3.04.1.0.03,,,S
M004,09.3.04.1.0.04,,,S
M004,09.3.04.1.0.05,,,S
M004,09.3.04.1.0.06,,,S
M004,09.3.04.1.0.07,,,S
M004,09.3.04.1.0.99,,,S
M004,09.3.04.2,24.5,,R
M004,09.3.04.2.0,24.5,,R
M004,09.3.04.2.0.00,4.4,,M
M004,09.3.04.2.0.01,11.4,,R
M004,09.3.04.2.0.02,9.3,,R
M004,09.3.04.2.0.03,1,,L
M004,09.3.04.2.0.05,4.1,,M
M004,09.3.04.2.0.06,1.8,,M
M004,09.3.04.2.0.07,1.8,,M
M004,09.3.04.2.0.99,2.3,,M
M004,09.3.04.3,3.5,,M
M004,09.3.04.3.0,3.5,,M
M004,09.3.04.3.0.00,0.3,,P
M004,09.3.04.3.0.01,0.2,,P
M004,09.3.04.3.0.02,1.1,,M
M004,09.3.04.3.0.03,1.1,,M
M004,09.3.04.3.0.04,0.2,,P
M004,09.3.04.3.0.99,0.9,,L
M004,09.3.04.4,1.6,,L
M004,09.3.04.4.0,1.6,,L
M004,09.3.04.4.0.01,,,S
M004,09.3.04.4.0.02,0.8,,L
M004,09.3.04.4.0.04,0.1,,P
M004,09.3.04.4.0.05,,,S
M004,09.3.04.4.0.07,0.5,,L
M004,09.3.04.4.0.99,0.1,,L
M004,09.4,68.3,,R
M004,09.4.01,44.2,,R
M004,09.4.01.0,44.2,,R
M004,09.4.01.0.1,2.4,,M
M004,09.4.01.0.1.01,0.7,,L
M004,09.4.01.0.1.02,0.6,,L
M004,09.4.01.0.1.03,0.9,,L
M004,09.4.01.0.1.04,0.4,,L
M004,09.4.01.0.1.05,,,S
M004,09.4.01.0.1.06,,,S
M004,09.4.01.0.1.99,,,S
M004,09.4.01.0.2,38.2,,R
M004,09.4.01.0.2.01,8.5,,M
M004,09.4.01.0.2.02,0.4,,L
M004,09.4.01.0.2.03,15.3,,R
M004,09.4.01.0.2.04,17.7,,R
M004,09.4.01.0.2.05,0.9,,P
M004,09.4.01.0.2.06,2.4,,M
M004,09.4.01.0.2.08,1,,M
M004,09.4.01.0.2.09,1.2,,M
M004,09.4.01.0.2.10,0.2,,P
M004,09.4.01.0.3,1.1,,L
M004,09.4.01.0.3.01,0.5,,L
M004,09.4.01.0.3.02,,,S
M004,09.4.01.0.3.03,0.3,,P
M004,09.4.01.0.3.99,0.3,,L
M004,09.4.01.0.4,10.7,,R
M004,09.4.01.0.4.00,0.2,,L
M004,09.4.01.0.4.01,2.8,,M
M004,09.4.01.0.4.02,4.9,,M
M004,09.4.01.0.4.03,,,S
M004,09.4.01.0.4.04,,,S
M004,09.4.01.0.4.05,0.4,,L
M004,09.4.01.0.4.06,0.5,,L
M004,09.4.01.0.4.07,0.2,,L
M004,09.4.01.0.4.08,,,S
M004,09.4.01.0.4.09,0.3,,L
M004,09.4.01.0.4.10,,,S
M004,09.4.01.0.4.11,0.4,,L
M004,09.4.01.0.4.12,0.4,,L
M004,09.4.01.0.4.98,0.2,,L
M004,09.4.01.0.4.99,1.1,,L
M004,09.4.01.0.5,1,,L
M004,09.4.01.0.5.01,,,S
M004,09.4.01.0.5.03,,,S
M004,09.4.01.0.5.04,0.3,,L
M004,09.4.01.0.5.05,,,S
M004,09.4.01.0.5.06,0.4,,L
M004,09.4.01.0.5.07,,,S
M004,09.4.01.0.5.08,0.2,,L
M004,09.4.02,43.5,,R
M004,09.4.02.1,7.1,,M
M004,09.4.02.1.0,7.1,,M
M004,09.4.02.1.0.01,5,,M
M004,09.4.02.1.0.02,1.4,,M
M004,09.4.02.1.0.03,0.1,,P
M004,09.4.02.1.0.04,,,S
M004,09.4.02.1.0.05,0.2,,L
M004,09.4.02.1.0.06,0.5,,L
M004,09.4.02.1.0.07,0.3,,L
M004,09.4.02.2,1.9,,L
M004,09.4.02.2.1,1,,L
M004,09.4.02.2.1.01,0.2,,L
M004,09.4.02.2.1.02,0.4,,L
M004,09.4.02.2.1.99,0.4,,P
M004,09.4.02.2.2,1,,M
M004,09.4.02.2.2.01,,,S
M004,09.4.02.2.2.02,0.7,,M
M004,09.4.02.2.2.03,,,S
M004,09.4.02.2.2.99,,,S
M004,09.4.02.3,29,,R
M004,09.4.02.3.1,28.4,,R
M004,09.4.02.3.1.01,28.4,,R
M004,09.4.02.3.2,0.8,,L
M004,09.4.02.3.2.01,,,S
M004,09.4.02.3.2.03,,,S
M004,09.4.02.3.2.04,,,S
M004,09.4.02.3.2.05,0.7,,L
M004,09.4.02.3.2.06,,,S
M004,09.4.02.3.2.07,,,S
M004,09.4.02.4,13.7,,R
M004,09.4.02.4.1,3.3,,M
M004,09.4.02.4.1.00,0.4,,L
M004,09.4.02.4.1.01,1.8,,M
M004,09.4.02.4.1.02,,,S
M004,09.4.02.4.1.03,,,S
M004,09.4.02.4.1.04,0.3,,L
M004,09.4.02.4.1.05,0.6,,L
M004,09.4.02.4.1.06,,,S
M004,09.4.02.4.1.07,,,S
M004,09.4.02.4.1.99,,,S
M004,09.4.02.4.2,10.6,,R
M004,09.4.02.4.2.00,3.6,,M
M004,09.4.02.4.2.01,,,S
M004,09.4.02.4.2.02,0.1,,L
M004,09.4.02.4.2.03,0.3,,L
M004,09.4.02.4.2.04,,,S
M004,09.4.02.4.2.05,0.1,,P
M004,09.4.02.4.2.06,,,S
M004,09.4.02.4.2.07,0.7,,M
M004,09.4.02.4.2.08,6,,M
M004,09.4.02.4.2.09,0.2,,P
M004,09.4.02.4.2.99,0.8,,L
M004,09.4.02.4.3,1.2,,L
M004,09.4.02.4.3.00,0.5,,L
M004,09.4.02.4.3.01,,,S
M004,09.4.02.4.3.02,,,S
M004,09.4.02.4.3.03,0.6,,L
M004,09.4.03,3.2,,M
M004,09.4.03.0,3.2,,M
M004,09.4.03.0.0,3.2,,M
M004,09.4.03.0.0.01,1.8,,M
M004,09.4.03.0.0.02,,,S
M004,09.4.03.0.0.04,,,S
M004,09.4.03.0.0.05,,,S
M004,09.4.03.0.0.07,0.4,,L
M004,09.4.03.0.0.99,0.9,,M
M004,09.4.04,13.8,,R
M004,09.4.04.0,13.8,,R
M004,09.4.04.0.0,13.8,,R
M004,09.4.04.0.0.00,0.7,,L
M004,09.4.04.0.0.01,0.3,,L
M004,09.4.04.0.0.02,11.7,,R
M004,09.4.04.0.0.03,1.8,,L
M004,09.4.04.0.0.04,0.1,,P
M004,09.4.04.0.0.05,0.4,,L
M004,09.4.04.0.0.98,,,S
M004,09.4.04.0.0.99,,,S
M004,09.5,31.1,,R
M004,09.5.01,7.5,,R
M004,09.5.01.0,7.5,,R
M004,09.5.01.0.0,7.5,,R
M004,09.5.01.0.0.00,3.7,,M
M004,09.5.01.0.0.01,0.9,,L
M004,09.5.01.0.0.04,0.3,,L
M004,09.5.01.0.0.05,0.8,,L
M004,09.5.01.0.0.07,0.7,,M
M004,09.5.01.0.0.08,,,S
M004,09.5.01.0.0.09,,,S
M004,09.5.01.0.0.10,0.1,,P
M004,09.5.01.0.0.11,1.3,,M
M004,09.5.01.0.0.99,0.4,,L
M004,09.5.02,12.4,,M
M004,09.5.02.0,12.4,,M
M004,09.5.02.0.0,12.4,,M
M004,09.5.02.0.0.01,6.5,,M
M004,09.5.02.0.0.03,7.7,,M
M004,09.5.02.0.0.04,,,S
M004,09.5.02.0.0.05,,,S
M004,09.5.02.0.0.99,,,S
M004,09.5.03,7.8,,R
M004,09.5.03.0,7.8,,R
M004,09.5.03.0.0,7.8,,R
M004,09.5.03.0.0.00,,,S
M004,09.5.03.0.0.01,0.6,,L
M004,09.5.03.0.0.02,,,S
M004,09.5.03.0.0.03,,,S
M004,09.5.03.0.0.04,7.1,,R
M004,09.5.03.0.0.99,,,S
M004,09.5.04,11.4,,R
M004,09.5.04.0,11.4,,R
M004,09.5.04.0.0,11.4,,R
M004,09.5.04.0.0.00,1.4,,M
M004,09.5.04.0.0.01,0.2,,L
M004,09.5.04.0.0.02,1.6,,L
M004,09.5.04.0.0.03,0.3,,L
M004,09.5.04.0.0.04,0.4,,L
M004,09.5.04.0.0.05,0.9,,M
M004,09.5.04.0.0.06,1.1,,M
M004,09.5.04.0.0.07,0.6,,L
M004,09.5.04.0.0.08,0.9,,M
M004,09.5.04.0.0.09,0.3,,L
M004,09.5.04.0.0.10,1.6,,L
M004,09.5.04.0.0.11,,,S
M004,09.5.04.0.0.12,0.3,,L
M004,09.5.04.0.0.13,0.4,,L
M004,09.5.04.0.0.15,0.2,,L
M004,09.5.04.0.0.16,0.2,,L
M004,09.5.04.0.0.17,0.5,,L
M004,09.5.04.0.0.18,,,S
M004,09.5.04.0.0.19,0.1,,P
M004,09.5.04.0.0.20,2,,L
M004,09.5.04.0.0.21,0.1,,P
M004,09.5.04.0.0.22,0.2,,L
M004,09.5.04.0.0.23,0.1,,P
M004,09.5.04.0.0.24,0.3,,L
M004,09.5.04.0.0.25,0.3,,L
M004,09.5.04.0.0.26,,,S
M004,09.5.04.0.0.27,0.5,,L
M004,09.5.04.0.0.28,0.5,,L
M004,09.5.04.0.0.29,0.2,,L
M004,09.5.04.0.0.98,0.7,,L
M004,09.5.04.0.0.99,0.5,,L
M004,09.6,20.7,,R
M004,09.6.00,20.7,,R
M004,09.6.00.1,13,,R
M004,09.6.00.1.0,13,,R
M004,09.6.00.1.0.01,3.4,,M
M004,09.6.00.1.0.02,3.6,,M
M004,09.6.00.1.0.03,0.7,,L
M004,09.6.00.1.0.04,2.9,,M
M004,09.6.00.1.0.05,2.7,,M
M004,09.6.00.1.0.07,1.1,,L
